mRNA,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
MRVI1|10335,1055.076917,-0.895917736,0.152721314,-5.866356906,4.45E-09,1.13E-07
MAGEH1|28986,351.5958044,-0.897205713,0.122072162,-7.349797853,1.99E-13,1.92E-11
THBS1|7057,12572.73462,-0.897289455,0.144330557,-6.216905642,5.07E-10,1.77E-08
F7|2155,69.6798233,-0.897645395,0.291737241,-3.076896844,0.002091677,0.008220385
CECR1|51816,1391.438803,-0.897873464,0.16651257,-5.392226328,6.96E-08,1.21E-06
MS4A2|2206,50.83854955,-0.898159022,0.21654415,-4.147694699,3.36E-05,0.000248011
ZNF423|23090,226.274613,-0.898477855,0.164424497,-5.464379514,4.65E-08,8.54E-07
WFDC10A|140832,2.86200181,-0.898995688,0.306123945,-2.936704896,0.003317196,0.012004576
DUSP26|78986,13.1815073,-0.899065217,0.232288456,-3.870468778,0.000108626,0.0006761
PHACTR3|116154,132.6262095,-0.899812026,0.260397273,-3.455535521,0.000549201,0.00266188
NLRP2|55655,468.8151097,-0.899911618,0.367209106,-2.450678927,0.014258708,0.040252066
FLJ43390|646113,1.272696471,-0.900140682,0.325792576,-2.762925705,0.00572858,0.019007823
HGF|3082,79.65903921,-0.90061454,0.187256576,-4.809521554,1.51E-06,1.73E-05
KIAA0748|9840,37.29672846,-0.901302046,0.191432237,-4.708204109,2.50E-06,2.64E-05
FBN1|2200,5059.834821,-0.90159002,0.170586401,-5.285239704,1.26E-07,1.99E-06
BACH2|60468,88.29666922,-0.901629247,0.195518541,-4.61147695,4.00E-06,3.92E-05
P2RY12|64805,9.37701378,-0.902109481,0.224002912,-4.027222116,5.64E-05,0.000384559
SORBS1|10580,2839.971276,-0.902748827,0.151190975,-5.97091744,2.36E-09,6.57E-08
BHLHE22|27319,62.61911648,-0.90349674,0.167578574,-5.391481243,6.99E-08,1.21E-06
KCNK17|89822,23.72867712,-0.903664667,0.220441264,-4.099344425,4.14E-05,0.000296126
CHI3L1|1116,1490.469549,-0.904388064,0.195782046,-4.619361601,3.85E-06,3.80E-05
HSD11B1|3290,125.5081576,-0.90439401,0.207309286,-4.36253496,1.29E-05,0.000108299
GUCY1A3|2982,1034.777197,-0.904647749,0.16486186,-5.48730768,4.08E-08,7.69E-07
PACSIN1|29993,23.29115695,-0.904690984,0.18913788,-4.783235303,1.72E-06,1.94E-05
TRO|7216,111.3772641,-0.904832734,0.150768868,-6.001456055,1.96E-09,5.67E-08
CFP|5199,66.29327685,-0.904858571,0.161242269,-5.611795087,2.00E-08,4.16E-07
NCRNA00176|284739,35.91866573,-0.905209827,0.193790727,-4.671068854,3.00E-06,3.08E-05
NKAPL|222698,6.786841312,-0.905688654,0.175117175,-5.171900788,2.32E-07,3.41E-06
PCDHB3|56132,33.13802472,-0.907141097,0.164272988,-5.522156199,3.35E-08,6.50E-07
SGCD|6444,358.0338643,-0.907443124,0.174388241,-5.203579764,1.95E-07,2.93E-06
CYP4B1|1580,10.47061762,-0.907925988,0.273381284,-3.32109782,0.000896641,0.004009622
CLU|1191,3338.282401,-0.908463537,0.186666448,-4.866774649,1.13E-06,1.34E-05
CRYAB|1410,501.5214043,-0.908651287,0.189117342,-4.804695742,1.55E-06,1.76E-05
SLC1A7|6512,261.4935024,-0.908857292,0.26813335,-3.389571986,0.000700018,0.003257088
FIGNL2|401720,22.03394982,-0.909137175,0.14827258,-6.131525949,8.70E-10,2.85E-08
PURG|29942,3.303932366,-0.909212427,0.205470031,-4.425036705,9.64E-06,8.39E-05
WFIKKN2|124857,5.636999965,-0.909626288,0.244723926,-3.716948747,0.000201643,0.001147247
DCC|1630,2.585758902,-0.909667931,0.263488813,-3.452396786,0.00055563,0.00268783
SIGLECP3|284367,11.70047215,-0.909838524,0.213587788,-4.259787198,2.05E-05,0.000161421
CHRD|8646,155.3616985,-0.910880073,0.158203843,-5.757635545,8.53E-09,2.00E-07
CPE|1363,1740.779929,-0.911262995,0.205912381,-4.425489094,9.62E-06,8.38E-05
ATP2B2|491,2.69942627,-0.911447631,0.237108186,-3.84401587,0.000121037,0.000741575
ANGPT4|51378,0.837915356,-0.911713998,0.337730727,-2.699529313,0.006943764,0.022317806
ZNF662|389114,126.6568229,-0.911752749,0.211219693,-4.31660863,1.58E-05,0.000129435
MMRN1|22915,162.6695103,-0.912110521,0.24301619,-3.753291165,0.000174528,0.001015481
NPTXR|23467,335.6967989,-0.912141525,0.213485215,-4.272621529,1.93E-05,0.000153858
GGT7|2686,1146.904938,-0.912674774,0.149631131,-6.099497946,1.06E-09,3.39E-08
CCL23|6368,8.809849152,-0.91270518,0.2919231,-3.12652606,0.001768848,0.007160613
ZNF454|285676,8.750257459,-0.913702025,0.16731215,-5.461062002,4.73E-08,8.66E-07
VIP|7432,275.1542023,-0.914041323,0.30606168,-2.986461174,0.002822267,0.010508228
DKK2|27123,150.9334043,-0.914412124,0.205373728,-4.452429893,8.49E-06,7.53E-05
TMEM84|283673,2.850561546,-0.915001455,0.259535003,-3.525541617,0.000422618,0.002147233
TCEAL7|56849,57.64272208,-0.9151966,0.151757266,-6.030660829,1.63E-09,4.84E-08
SYT5|6861,11.36658373,-0.915340209,0.247384904,-3.70006494,0.000215544,0.001212505
SPTA1|6708,1.22866979,-0.916362966,0.330394086,-2.773545302,0.005544912,0.018503744
CCDC85A|114800,29.81725513,-0.917087739,0.168877541,-5.430489663,5.62E-08,1.01E-06
ARMCX1|51309,192.2933347,-0.917325168,0.139666932,-6.56794817,5.10E-11,2.38E-09
STON1|11037,374.7117306,-0.918387094,0.169369549,-5.422386139,5.88E-08,1.04E-06
FAT3|120114,20.15413921,-0.918444038,0.186904069,-4.913986324,8.92E-07,1.09E-05
RASL12|51285,299.9061852,-0.918743297,0.124424608,-7.383935638,1.54E-13,1.54E-11
WHAMML2|440253,13.4203724,-0.919312056,0.179714764,-5.115395271,3.13E-07,4.43E-06
ACTA2|59,12201.96594,-0.920113849,0.153846276,-5.980735267,2.22E-09,6.26E-08
FIBIN|387758,460.1448761,-0.920267497,0.168558558,-5.459630808,4.77E-08,8.72E-07
PZP|5858,0.9901136,-0.920880815,0.334991071,-2.748971228,0.005978263,0.019692524
AHSG|197,4.186966163,-0.921751808,0.300351472,-3.06891057,0.002148409,0.008404515
HECW1|23072,37.46722182,-0.921769627,0.206737293,-4.458651911,8.25E-06,7.34E-05
MAGED4|728239,115.5334202,-0.921850727,0.174935655,-5.269656025,1.37E-07,2.14E-06
LOC96610|96610,31213.9535,-0.922171783,0.231380018,-3.985529043,6.73E-05,0.000448373
SLC27A6|28965,3.437657084,-0.922312067,0.269464263,-3.422762096,0.000619883,0.002952935
GPRASP1|9737,180.6698594,-0.9223125,0.144326176,-6.390472802,1.65E-10,6.52E-09
SYNGR1|9145,149.8380573,-0.923378914,0.19799868,-4.663560965,3.11E-06,3.18E-05
PIRT|644139,17.47280864,-0.924470911,0.295831618,-3.124990217,0.00177811,0.007189373
CCIN|881,5.692340377,-0.924567957,0.185482656,-4.9846599,6.21E-07,7.88E-06
ASPN|54829,1037.141166,-0.92490679,0.213652594,-4.329022054,1.50E-05,0.000123207
FAM155A|728215,57.27134788,-0.925962167,0.190677502,-4.856168965,1.20E-06,1.40E-05
SPG20|23111,450.7085143,-0.92632248,0.142771918,-6.48812799,8.69E-11,3.71E-09
LOC401463|401463,3.597033013,-0.926721308,0.205465883,-4.510341542,6.47E-06,5.95E-05
ZNF331|55422,357.043218,-0.92695645,0.152410589,-6.081968807,1.19E-09,3.74E-08
SHANK1|50944,8.103933516,-0.927062224,0.210630129,-4.401375193,1.08E-05,9.24E-05
ST6GALNAC5|81849,130.8451435,-0.927074982,0.193416802,-4.793146064,1.64E-06,1.85E-05
DMD|1756,595.2555581,-0.927251566,0.169484439,-5.471012993,4.47E-08,8.27E-07
FAM83C|128876,10.02373778,-0.927265594,0.287443317,-3.225907641,0.001255739,0.005345309
ZSCAN23|222696,11.94511159,-0.92734663,0.218825337,-4.237839373,2.26E-05,0.000176503
CELF3|11189,56.47916409,-0.928929552,0.26252075,-3.538499536,0.000402408,0.002057621
SRPX|8406,227.5189549,-0.929961248,0.166504264,-5.585209808,2.33E-08,4.76E-07
DCN|1634,8983.74544,-0.930268202,0.174040212,-5.345133704,9.04E-08,1.51E-06
WBSCR17|64409,50.12065537,-0.930338864,0.193747828,-4.801802804,1.57E-06,1.79E-05
LCNL1|401562,1.563249751,-0.930696001,0.313483277,-2.968885644,0.002988818,0.01100541
KCNA5|3741,17.31838287,-0.931473292,0.153998691,-6.0485793,1.46E-09,4.43E-08
KCNN3|3782,49.63223586,-0.931606725,0.171844966,-5.421204634,5.92E-08,1.04E-06
LTC4S|4056,10.21144267,-0.933442898,0.181176074,-5.152131178,2.58E-07,3.73E-06
WNT9A|7483,16.3720123,-0.933704621,0.196988478,-4.739894598,2.14E-06,2.33E-05
CAMK4|814,22.00359887,-0.934258687,0.171857823,-5.436230202,5.44E-08,9.79E-07
LTBP2|4053,2660.654119,-0.934988938,0.161760154,-5.780094277,7.47E-09,1.79E-07
KLHL10|317719,1.136006684,-0.935018437,0.235228612,-3.974934971,7.04E-05,0.000466014
FAM127C|441518,227.0874705,-0.935819457,0.117577141,-7.959195544,1.73E-15,3.18E-13
PRICKLE2|166336,374.8047984,-0.935904626,0.142642602,-6.561185858,5.34E-11,2.47E-09
NCRNA00086|399668,40.89304142,-0.936568648,0.184746192,-5.069488244,3.99E-07,5.42E-06
OBSL1|23363,982.1840194,-0.938382849,0.188904472,-4.967499402,6.78E-07,8.50E-06
MS4A15|219995,28.07727998,-0.938667522,0.302340442,-3.104670735,0.00190491,0.007626503
MEIS1|4211,300.7878294,-0.939432709,0.160755865,-5.843847194,5.10E-09,1.28E-07
DCX|1641,3.686346592,-0.940037769,0.280283896,-3.353877201,0.000796877,0.003643252
INMT|11185,222.6095222,-0.940388728,0.154957223,-6.068698876,1.29E-09,4.00E-08
EFHA2|286097,26.1520939,-0.940597426,0.162974227,-5.771448933,7.86E-09,1.86E-07
MAP2|4133,71.55039748,-0.940924047,0.17660146,-5.327951698,9.93E-08,1.62E-06
ANKRD35|148741,38.08814727,-0.941082142,0.161297382,-5.834453923,5.40E-09,1.34E-07
SFTA2|389376,113.2002609,-0.941384788,0.263201688,-3.576666983,0.000348003,0.001821823
DIO1|1733,2.45661072,-0.941693281,0.271202521,-3.472288086,0.000516042,0.002530606
GPR1|2825,23.5238445,-0.941902107,0.19788526,-4.759839639,1.94E-06,2.14E-05
DRD1|1812,18.81181356,-0.94211679,0.237814518,-3.961561303,7.45E-05,0.000487742
FLJ40330|645784,58.31808557,-0.942166379,0.235331544,-4.0035703,6.24E-05,0.000418848
C11orf63|79864,74.28268205,-0.943137267,0.171021762,-5.514720808,3.49E-08,6.74E-07
NFATC2|4773,189.3325602,-0.94421236,0.170748176,-5.529853275,3.20E-08,6.26E-07
BICC1|80114,159.7540315,-0.944418299,0.192995277,-4.893478823,9.91E-07,1.19E-05
LIX1|167410,3.674825263,-0.944467895,0.341397281,-2.766477496,0.00566655,0.018833249
CNTN4|152330,94.86644791,-0.945662527,0.163665303,-5.778026927,7.56E-09,1.80E-07
TTR|7276,25.83828441,-0.946064613,0.342681885,-2.76076634,0.005766592,0.019118087
LOC100128239|100128239,7.415447702,-0.946353892,0.188550743,-5.019093932,5.19E-07,6.77E-06
LARP6|55323,249.3156769,-0.946569426,0.145496045,-6.50580865,7.73E-11,3.38E-09
TNFRSF17|608,54.45631491,-0.946819301,0.271413245,-3.488478617,0.000485778,0.002412961
RNF175|285533,4.868985871,-0.947554282,0.203418666,-4.658148139,3.19E-06,3.25E-05
C8orf85|441376,6.174407095,-0.948038695,0.195450951,-4.850519733,1.23E-06,1.44E-05
ZNF287|57336,78.70853701,-0.948386944,0.133830834,-7.086460706,1.38E-12,1.06E-10
ABAT|18,1477.996128,-0.948398294,0.175158594,-5.414511905,6.15E-08,1.08E-06
LOC100126784|100126784,15.38613401,-0.949110973,0.195537582,-4.853854504,1.21E-06,1.42E-05
EPHA5|2044,2.790666651,-0.950561018,0.276906827,-3.432782887,0.00059742,0.002862979
PRKD1|5587,185.8635544,-0.951028205,0.177374577,-5.361694004,8.24E-08,1.40E-06
CHRNE|1145,17.42967416,-0.951133043,0.165799162,-5.736657707,9.66E-09,2.22E-07
DPYSL3|1809,4228.29335,-0.951300518,0.165473828,-5.748948514,8.98E-09,2.08E-07
FAM23A|653567,376.7715038,-0.951361175,0.217914984,-4.365744648,1.27E-05,0.000107127
LTBP3|4054,2442.501599,-0.951775719,0.126395034,-7.53016704,5.07E-14,5.99E-12
FAM55D|54827,1089.671737,-0.951928751,0.313711978,-3.034403583,0.002410118,0.009216597
FAIM3|9214,252.0680102,-0.95245973,0.170576476,-5.583769537,2.35E-08,4.80E-07
HSD17B6|8630,122.4762732,-0.952599947,0.150700799,-6.321134021,2.60E-10,9.78E-09
CFHR3|10878,3.886722052,-0.952605406,0.268916593,-3.542382395,0.00039653,0.00203485
LAX1|54900,80.16985891,-0.952883704,0.207110477,-4.600847428,4.21E-06,4.10E-05
PLD4|122618,48.54315126,-0.953248903,0.211942501,-4.497676962,6.87E-06,6.26E-05
NOTUM|147111,3240.484466,-0.953369453,0.329610687,-2.892410623,0.003822979,0.013528923
ZCCHC24|219654,1202.577663,-0.953578547,0.133652133,-7.134779875,9.69E-13,7.91E-11
CYP46A1|10858,5.66612003,-0.954146353,0.172678965,-5.525550574,3.28E-08,6.40E-07
PCDH7|5099,459.1632543,-0.954633446,0.167320159,-5.705429954,1.16E-08,2.61E-07
FERMT2|10979,1080.337488,-0.954668413,0.147923828,-6.453783855,1.09E-10,4.50E-09
CYP27C1|339761,18.8264875,-0.955240274,0.187600086,-5.091896786,3.54E-07,4.90E-06
SCUBE3|222663,135.3415814,-0.955293865,0.252408419,-3.784714749,0.000153885,0.00091209
SNCA|6622,76.22533114,-0.955392997,0.203943358,-4.68459971,2.81E-06,2.92E-05
RAB39B|116442,22.86298168,-0.955806502,0.190603154,-5.014641572,5.31E-07,6.91E-06
ZFPM2|23414,94.00059527,-0.955964437,0.185342155,-5.157835996,2.50E-07,3.64E-06
C1R|715,7472.568048,-0.956198895,0.152006605,-6.290508853,3.16E-10,1.17E-08
SHISA4|149345,197.4870556,-0.956209906,0.130899315,-7.304926739,2.77E-13,2.59E-11
TMTC1|83857,313.2507938,-0.95705708,0.154328362,-6.201433522,5.60E-10,1.92E-08
ACTC1|70,73.99689175,-0.957174945,0.261541561,-3.659743184,0.000252468,0.001388193
ZFR2|23217,1.255864764,-0.957270513,0.25970802,-3.685948993,0.000227852,0.001271014
PCDHB4|56131,70.4244365,-0.957584696,0.168640545,-5.678259004,1.36E-08,3.01E-07
LY6G6E|79136,18.43685301,-0.957611192,0.27519274,-3.479783634,0.000501819,0.002477258
AMHR2|269,0.781408491,-0.957828138,0.353907036,-2.706439939,0.006800888,0.021918479
NCRNA00087|644596,25.14370435,-0.958733229,0.135280739,-7.086989903,1.37E-12,1.06E-10
MGAT5B|146664,5.309601317,-0.958852119,0.196191446,-4.88732887,1.02E-06,1.22E-05
MAP1B|4131,706.0815474,-0.959835588,0.154209088,-6.224247884,4.84E-10,1.69E-08
FAM65B|9750,178.5932029,-0.960512828,0.171923767,-5.58685308,2.31E-08,4.72E-07
PRKCB|5579,243.3279105,-0.962142675,0.184885421,-5.203994288,1.95E-07,2.93E-06
RAI2|10742,350.8770964,-0.962194457,0.170495555,-5.64351637,1.67E-08,3.55E-07
psiTPTE22|387590,37.13760995,-0.962479681,0.183653685,-5.240731654,1.60E-07,2.47E-06
ARHGEF33|100271715,9.006005872,-0.962836901,0.164457088,-5.854639115,4.78E-09,1.21E-07
ISLR2|57611,72.30976507,-0.963101913,0.183874548,-5.237820691,1.62E-07,2.50E-06
PDE1B|5153,85.97004569,-0.963457922,0.190919085,-5.04642017,4.50E-07,5.99E-06
SNORD116-28|100033820,19.87212973,-0.963594984,0.237192903,-4.062494999,4.86E-05,0.000338065
CD22|933,130.11769,-0.964849922,0.252741542,-3.817535948,0.000134791,0.000814613
ZNF167|55888,58.07888791,-0.965479241,0.145886951,-6.617995884,3.64E-11,1.78E-09
LRRC15|131578,828.7229756,-0.965524484,0.203930968,-4.734565289,2.20E-06,2.38E-05
FOXN1|8456,8.042247215,-0.965564863,0.258399539,-3.736712796,0.000186442,0.001073865
WDR87|83889,1.117497324,-0.965823154,0.292304578,-3.304167043,0.000952591,0.004216592
GABRQ|55879,0.942746988,-0.965825299,0.336531677,-2.869938748,0.004105513,0.014354054
DNAJB5|25822,255.5740158,-0.966014998,0.142300628,-6.788550515,1.13E-11,6.55E-10
CHRNB2|1141,15.83620188,-0.966057,0.210670752,-4.58562468,4.53E-06,4.36E-05
SLITRK4|139065,10.06973432,-0.966207137,0.313199702,-3.084955479,0.002035826,0.00804435
GRM7|2917,1.652587918,-0.967278055,0.368951307,-2.621695701,0.008749351,0.026997304
PAR5|8123,11.59264864,-0.967654281,0.236958318,-4.083647654,4.43E-05,0.000313781
S100A12|6283,8.208300916,-0.967821495,0.266748412,-3.628218396,0.000285384,0.001540379
PIPOX|51268,360.8112907,-0.968027114,0.267484384,-3.619004213,0.000295739,0.001587275
CLIP3|25999,479.9804177,-0.968329672,0.143980749,-6.725410719,1.75E-11,9.46E-10
ELN|2006,2483.449986,-0.970063961,0.17563976,-5.523031691,3.33E-08,6.47E-07
SNRPN|6638,1448.563075,-0.970451056,0.165410158,-5.866937488,4.44E-09,1.13E-07
CAPS|828,637.4331458,-0.970569715,0.192800606,-5.03405945,4.80E-07,6.32E-06
PARP15|165631,35.8879252,-0.970736462,0.194007753,-5.003596226,5.63E-07,7.28E-06
P4HA3|283208,129.8993314,-0.971164489,0.185792933,-5.227133643,1.72E-07,2.62E-06
SPARCL1|8404,4005.936117,-0.971212955,0.158867868,-6.11333789,9.76E-10,3.14E-08
PTPN5|84867,10.52489502,-0.97188826,0.243076652,-3.998278951,6.38E-05,0.000427603
MYOZ1|58529,5.717553438,-0.971934226,0.19779969,-4.913729779,8.94E-07,1.09E-05
SERPINF1|5176,2888.242274,-0.972137719,0.156400998,-6.215674662,5.11E-10,1.78E-08
EGR2|1959,337.4459616,-0.972933434,0.176902086,-5.499841512,3.80E-08,7.25E-07
LOC90586|90586,3.258262162,-0.973229951,0.209251173,-4.651013113,3.30E-06,3.35E-05
CNGB1|1258,1.858568833,-0.973343626,0.281763795,-3.454466623,0.000551382,0.00266922
ADAMTS10|81794,112.5708282,-0.975049152,0.165352584,-5.896788114,3.71E-09,9.68E-08
SV2A|9900,139.5195385,-0.975327314,0.147805858,-6.59870542,4.15E-11,2.00E-09
ABCC2|1244,288.9208077,-0.976566167,0.269099777,-3.629011432,0.000284509,0.001536485
CPNE6|9362,15.2379746,-0.976939429,0.285143967,-3.426126949,0.000612254,0.002923557
FAM159A|348378,9.017491737,-0.977194825,0.199593033,-4.895936544,9.78E-07,1.17E-05
ZNF831|128611,43.93233709,-0.977380907,0.208962508,-4.677302722,2.91E-06,3.00E-05
LDOC1|23641,136.8349544,-0.978279671,0.143665658,-6.809419068,9.80E-12,5.79E-10
R3HDML|140902,25.31734076,-0.978742781,0.183527435,-5.332950804,9.66E-08,1.59E-06
FGD1|2245,457.2430758,-0.979443176,0.144896274,-6.759616038,1.38E-11,7.73E-10
SPIB|6689,81.52296337,-0.979656211,0.245497453,-3.990494399,6.59E-05,0.000440114
IPW|3653,350.9620627,-0.979818577,0.209160411,-4.684531696,2.81E-06,2.92E-05
LRRN4CL|221091,104.8631301,-0.980124827,0.153865403,-6.370014369,1.89E-10,7.37E-09
ENPP6|133121,8.667286561,-0.981352826,0.183770609,-5.340096719,9.29E-08,1.54E-06
AMPH|273,39.07056856,-0.981623911,0.169884722,-5.778176517,7.55E-09,1.80E-07
DSEL|92126,106.1048811,-0.981703664,0.149717094,-6.557057955,5.49E-11,2.51E-09
SAMD11|148398,135.3694036,-0.982438278,0.163597066,-6.005231666,1.91E-09,5.55E-08
RETN|56729,3.403728492,-0.983312957,0.36227441,-2.714276607,0.006642068,0.021493216
C3orf65|646600,2.173805103,-0.984399711,0.25096471,-3.922462688,8.76E-05,0.000560715
C6orf155|79940,2.764356003,-0.98547513,0.191781309,-5.138535834,2.77E-07,3.99E-06
SUGT1P1|441394,1.463927372,-0.986622246,0.278355939,-3.544462705,0.000393414,0.002020934
PNOC|5368,21.57134179,-0.986685047,0.244987531,-4.027490885,5.64E-05,0.000384251
AQP1|358,3846.940986,-0.986766722,0.149865107,-6.584366045,4.57E-11,2.16E-09
HHIPL1|84439,94.10969913,-0.986807365,0.151736866,-6.503412065,7.85E-11,3.41E-09
CXCL5|6374,1458.459233,-0.987966374,0.323133858,-3.057452355,0.002232271,0.008676572
C4A|720,4523.612813,-0.988201826,0.168241428,-5.873712779,4.26E-09,1.09E-07
TSPAN11|441631,442.3319049,-0.988599549,0.1579415,-6.259276676,3.87E-10,1.39E-08
CORO2B|10391,50.79098845,-0.988843481,0.195433992,-5.059731282,4.20E-07,5.67E-06
LRRC43|254050,19.81290995,-0.989245729,0.19093709,-5.181003476,2.21E-07,3.26E-06
LASS1|10715,8.570401461,-0.989360455,0.207204034,-4.774812709,1.80E-06,2.01E-05
CCR2|729230,78.32716843,-0.989632999,0.20202253,-4.898626899,9.65E-07,1.16E-05
CLEC9A|283420,4.363892497,-0.989683511,0.240632299,-4.112845686,3.91E-05,0.00028235
ATP1A4|480,0.938235755,-0.990932138,0.313782533,-3.158021984,0.001588436,0.006521359
LOC728264|728264,442.3905898,-0.991332038,0.181328827,-5.467040491,4.58E-08,8.45E-07
SERPING1|710,6190.999759,-0.991999843,0.175117199,-5.664776767,1.47E-08,3.21E-07
CCDC8|83987,178.2509177,-0.99208782,0.166539087,-5.957086923,2.57E-09,7.05E-08
ANKRD2|26287,1.322675881,-0.992706902,0.305000377,-3.254772701,0.001134832,0.004893135
PPP2R2B|5521,25.17419357,-0.993081682,0.194794509,-5.098098938,3.43E-07,4.77E-06
CSMD1|64478,2.426878357,-0.993595969,0.309030366,-3.215204976,0.001303514,0.005519304
SNURF|8926,48.72279986,-0.994968097,0.269076932,-3.69770864,0.000217554,0.001222315
DPY19L2P4|442523,1.248567988,-0.994976665,0.370537858,-2.685222693,0.007248149,0.02314007
LOC399959|399959,188.9532441,-0.995212389,0.186362959,-5.340183447,9.29E-08,1.54E-06
LY6G6C|80740,52.23237211,-0.995274676,0.225661202,-4.410482026,1.03E-05,8.89E-05
ZNF518B|85460,428.8171042,-0.995290494,0.166882006,-5.964037201,2.46E-09,6.81E-08
AEBP1|165,12356.97793,-0.995663328,0.18158629,-5.48314153,4.18E-08,7.85E-07
GAPT|202309,31.61172513,-0.996016341,0.188326739,-5.288767533,1.23E-07,1.96E-06
TRPV4|59341,98.14786316,-0.996545701,0.161114976,-6.185307713,6.20E-10,2.11E-08
NPFFR1|64106,7.219690025,-0.996987689,0.197927573,-5.03713392,4.73E-07,6.23E-06
CYR61|3491,3721.059413,-0.997270863,0.161618926,-6.170507926,6.81E-10,2.29E-08
DIRC1|116093,2.634832465,-0.997692298,0.276065014,-3.613975864,0.000301537,0.001614495
TRPM6|140803,294.0521203,-0.99783356,0.245326495,-4.067369729,4.75E-05,0.000332113
MMP2|4313,14043.33005,-0.999146799,0.173776291,-5.749615162,8.94E-09,2.07E-07
APBA2|321,182.1338196,-0.999753631,0.155385249,-6.434031767,1.24E-10,5.06E-09
ANGPTL5|253935,0.926201128,-0.999879596,0.332891299,-3.003621902,0.002667866,0.010033964
HMCN1|83872,405.140483,-1.000178608,0.1960369,-5.101991545,3.36E-07,4.69E-06
C20orf194|25943,219.7530592,-1.0005623,0.156457944,-6.395087877,1.60E-10,6.38E-09
ODZ4|26011,244.6031157,-1.001040983,0.186299814,-5.373279565,7.73E-08,1.32E-06
BEND5|79656,21.18850186,-1.001789001,0.187269745,-5.349443931,8.82E-08,1.48E-06
SERP2|387923,111.6703173,-1.002002977,0.216887435,-4.619921747,3.84E-06,3.79E-05
PRPH2|5961,22.17890836,-1.002601973,0.15942915,-6.288699216,3.20E-10,1.18E-08
AVPR1A|552,23.3196853,-1.003097371,0.212075654,-4.729903467,2.25E-06,2.42E-05
LOC286002|286002,1.915988243,-1.003190347,0.314530714,-3.189482939,0.001425276,0.00595418
SHISA6|388336,35.10923054,-1.00335901,0.370470456,-2.708337452,0.006762123,0.021821677
NGF|4803,12.47694383,-1.003629107,0.182044101,-5.51310974,3.53E-08,6.77E-07
F10|2159,329.0034384,-1.003818404,0.232300617,-4.321204201,1.55E-05,0.000127184
FBLN5|10516,755.4988383,-1.00412867,0.145874794,-6.883496761,5.84E-12,3.70E-10
C12orf54|121273,0.509979144,-1.004383498,0.37411642,-2.684681678,0.007259891,0.023173712
C14orf166B|145497,0.970535409,-1.004757702,0.293837346,-3.419434995,0.000627513,0.002979347
