Seperator Type,Three-Fold Run,TP,FP,FN,TN,Accuracy,Sensitivity,Specificity,Precision,Miss Rate,False discovery rate,False omission rate,ROC_AUC,PR Logistic,Included Muts
TP-2FP>3:Uterine,3,8,0,4,11,0.8260869565217391,0.6666666666666666,1.0,1.0,0.3333333333333333,0.0,0.26666666666666666,0.8333333333333333,0.9202898550724639,113
TP-2FP>3:Colrec,3,30,16,80,234,0.7333333333333333,0.2727272727272727,0.936,0.6521739130434783,0.7272727272727273,0.34782608695652173,0.25477707006369427,0.5876181818181818,0.469146008330984,113
TP-2FP>3:Uterine,4,4,0,3,16,0.8695652173913043,0.5714285714285714,1.0,1.0,0.42857142857142855,0.0,0.15789473684210525,0.84375,0.8649068322981366,113
TP-2FP>3:Colrec,4,30,17,80,233,0.7305555555555555,0.2727272727272727,0.932,0.6382978723404256,0.7272727272727273,0.3617021276595745,0.25559105431309903,0.5867454545454546,0.46048251494720777,113
TP-2FP>3:Uterine,5,6,0,5,12,0.782608695652174,0.5454545454545454,1.0,1.0,0.45454545454545453,0.0,0.29411764705882354,0.8522727272727273,0.9029699165568732,113
TP-2FP>3:Colrec,5,30,17,80,233,0.7305555555555555,0.2727272727272727,0.932,0.6382978723404256,0.7272727272727273,0.3617021276595745,0.25559105431309903,0.5871090909090909,0.47606269046955035,113
TP-2FP>3:Uterine,6,4,0,6,13,0.7391304347826086,0.4,1.0,1.0,0.6,0.0,0.3157894736842105,0.7692307692307693,0.7723451910408432,113
TP-2FP>3:Colrec,6,29,16,81,234,0.7305555555555555,0.2636363636363636,0.936,0.6444444444444445,0.7363636363636363,0.35555555555555557,0.2571428571428571,0.5872545454545455,0.4792622556490055,113
TP-2FP>3:Uterine,7,5,1,2,15,0.8695652173913043,0.7142857142857143,0.9375,0.8333333333333334,0.2857142857142857,0.16666666666666666,0.11764705882352941,0.8303571428571428,0.8598047914818101,113
TP-2FP>3:Colrec,7,30,17,80,233,0.7305555555555555,0.2727272727272727,0.932,0.6382978723404256,0.7272727272727273,0.3617021276595745,0.25559105431309903,0.5862727272727273,0.46958407308567274,113
TP-2FP>3:Uterine,8,3,0,4,16,0.8260869565217391,0.42857142857142855,1.0,1.0,0.5714285714285714,0.0,0.2,0.75,0.7473602484472048,113
TP-2FP>3:Colrec,8,30,17,80,233,0.7305555555555555,0.2727272727272727,0.932,0.6382978723404256,0.7272727272727273,0.3617021276595745,0.25559105431309903,0.587509090909091,0.4677066737040332,113
TP-2FP>3:Uterine,9,9,3,2,9,0.782608695652174,0.8181818181818182,0.75,0.75,0.18181818181818182,0.25,0.18181818181818182,0.9545454545454546,0.9579170829170831,113
TP-2FP>3:Colrec,9,32,21,78,229,0.725,0.2909090909090909,0.916,0.6037735849056604,0.7090909090909091,0.39622641509433965,0.254071661237785,0.5867818181818182,0.4668237718843806,113
TP-2FP>3:Uterine,10,7,1,3,12,0.8260869565217391,0.7,0.9230769230769231,0.875,0.3,0.125,0.2,0.8615384615384616,0.9205615942028984,113
TP-2FP>3:Colrec,10,30,17,80,233,0.7305555555555555,0.2727272727272727,0.932,0.6382978723404256,0.7272727272727273,0.3617021276595745,0.25559105431309903,0.5850727272727273,0.45819015810398533,113
TP-2FP>4:Uterine,0,7,0,3,13,0.8695652173913043,0.7,1.0,1.0,0.3,0.0,0.1875,0.85,0.9152173913043479,58
TP-2FP>4:Colrec,0,27,19,83,231,0.7166666666666667,0.24545454545454545,0.924,0.5869565217391305,0.7545454545454545,0.41304347826086957,0.2643312101910828,0.5778909090909091,0.46387218567931215,58
TP-2FP>4:Uterine,1,1,0,6,16,0.7391304347826086,0.14285714285714285,1.0,1.0,0.8571428571428571,0.0,0.2727272727272727,0.6875000000000001,0.6881469979296067,58
