Mutation,Gini0,Gini1,Gini2,Gini3,Gini4,Gini5,Gini6,Gini7,Gini8,Gini9,Gini10,Gini_AVG
INSRR,0.0025148873259423,0.0023188750605515,0.0023206662236988,0.0022123852263634,0.0024452170208361,0.0042534845772,0.0030491562209165,0.0044606294523508,0.0027613753052478,0.0022995387894225,0.0022229138497948,0.0030859129052324503
INSC,0.0040056146593533,0.0027906228332352,0.0,0.0040733083190631,0.0025285216788412,0.0034855820578074,0.0,0.002934074352787,0.0036213476215343,0.0034197523501108,0.0037134105852467,0.0030572234457978994
OR2L3,0.0039356063019026,0.0028650478217852,0.0031904414422209,0.0027164055114863,0.0034948305031727,0.0013166530961705,0.0027746592387913,0.002437386456636,0.0026305708295525,0.0026161743556145,0.0022324065109213,0.00302101820682538
ZBTB20,0.0038908722087186,0.0018498815705323,0.0047261380400765,0.0022236488606793,0.0017104859337058,0.0032549502977607,0.0049917218212806,0.0029403683789692,0.0008881656941672,0.000547410737017,0.0029421424306925,0.00299657859735997
HAS2,0.0028970947915667,0.0044912924562237,0.0015448201525621,0.0007263145973997,0.0018265105066772,0.0023977204539633,0.0033405036053629,0.0057578545588684,0.0024243602050135,0.0016657326577685,0.0025823798005677,0.0029654583785973703
UNC13C,0.0027796890275955,0.0023346698738391,0.0025384191705766,0.0019548214469787,0.0024295780195943,0.0026662823011214,0.0036537117294605,0.003136041323003,0.0030381319781806,0.002755912455524,0.0021215687843106,0.0029408826110184296
GPR39,0.0021286760344638,0.0028349846002517,0.001683808331437,0.002406102329213,0.003406683056959,0.0029435930649053,0.002375318081188,0.0030074697766854,0.0034042516536341,0.0030133275476322,0.0021887170249153,0.0029392931501284795
EYS,0.0030292469219943,0.0036840693913507,0.0019729277321738,0.0020740720288919,0.00433319696573,0.0003713570406877,0.0052250900141196,0.0,0.0030927634516906,0.0030530674460577,0.0023482441415019,0.00291840351341982
ZNRF1,0.0048809802559309,0.0016723992002501,0.0031023712422589,0.003528448067866,0.0041028564131098,0.0012640598731714,0.0020066697799367,0.0012145797743361,0.0030268169626303,0.0008132426858882,0.0022420187938377,0.00278544430492161
SCN2A,0.0034777025796023,0.0016521739641578,0.0047716998335337,0.0038700972518802,0.0024374402055607,0.0002243295857276,0.0012605137333317,0.0,0.0038260329224971,0.0029557050517641,0.0030986557744235,0.00275743509024787
API5,0.003126126848111,0.0007479899178212,0.0014626107541823,0.0028484841592601,0.0016586069067751,0.0024904845805377,0.0022687953941098,0.0029397707628581,0.0041562994039722,0.0028912446005871,0.0026534521830156,0.0027243865511230197
ATF7IP,0.0014212826170505,0.0030667427502275,0.00154000987039,0.0025394958146381,0.0050013691207593,0.0013459914194276,0.0027524426065151,0.0025246141930888,0.0018365222124468,0.0032336597205479,0.0019407718133684,0.002720290213846
CD1C,0.0031627842522962,0.0032458852669059,0.0030202778711501,0.0014482825926714,0.0018217451767454,0.0032533789397768,0.0025303518808166,0.0024770583211122,0.0018664691865966,0.0028011946621127,0.0015243333555865,0.0027151761505770406
MAF,0.0018851446896888,0.0032863237001856,0.0038131626772302,0.0012384338599936,0.0050731040950789,0.0022891975828496,0.0035151670843518,0.0020936318258525,0.0023787786541398,0.0002752643907891,0.001256775862086,0.00271049844222459
RBFOX1,0.0026062352322514,0.0028721210976612,0.0003269509814749,0.0049051601631551,0.0025687910474364,0.0016131432589469,0.0007353982243502,0.0040472383381207,0.002840418298934,0.0023207917744325,0.0021425610377599,0.00269788094545232
LRRC4,0.0024179952994262,0.0050779606905173,0.002122766328103,0.002035064933668,0.0027577138250136,0.0032647437976761,0.0024387076468876,0.0019568116519908,0.0026762070938589,0.0014917011291282,0.0006408873875144,0.00268805597837841
RBMXL3,0.0008855108600987,0.0020834714654208,0.0014241244122433,0.0016910857008384,0.0034016942423879,0.0022712143560586,0.002304040634351,0.0032132632034074,0.0027459979510805,0.0036739081846775,0.0031248966007958,0.0026819207611359897
DONSON,0.0018602190839513,0.0015009024006151,0.002580787882115,0.0013305663108475,0.0021929125579876,0.003023555383813,0.0019289608085804,0.0026930327100139,0.0025521408108336,0.0030567201023057,0.0039330428855114,0.0026652840936574503
RNF2,0.0024957050842267,0.0028748734580499,0.0009026408796225,0.0015177708340302,0.0045123609839522,0.003066363630872,0.0004328445327113,0.003854660692068,0.0017526219199373,0.0017584785672836,0.003480465969931,0.0026648786552684696
DDHD1,0.0029206544680699,0.0066687096222391,0.0013477189254229,0.0019646928236651,0.0024056652292986,0.0034594390128593,0.0009661373362032,0.0010379994172713,0.0011977205737573,0.0036366681442441,0.0010312546040164,0.00266366601570472
DTNA,0.0009957486627998,0.0015975469289153,0.0028399218789419,0.0042736795029394,0.0050107481208247,0.0024588253067463,0.0011746468341218,0.0004838776863156,0.0019292144040115,0.0040642566322615,0.0018056711657591,0.0026634137123636896
LCE2A,0.0016456091995435,0.0019090819583472,0.0031516569375609,0.0016103536096021,0.0029886443728323,0.0027120652547746,0.0038424392246552,0.0023429895104803,0.0023163140783603,0.0008989998016865,0.0029018484352611,0.0026320002383104003
SPANXD,0.0028782721792586,0.0030205596485285,0.0020859928906515,0.0027206874559813,0.0022708121421879,0.0001392790874802,0.0047245186222916,0.0,0.0016096195216924,0.0040141343461125,0.0027962730574631,0.00262601489516476
NCOA3,0.0020178474553466,0.0024101324186208,0.0025689719428609,0.0055653681009946,0.0005651444664893,0.0036414358494526,0.0022947524130257,0.0023591539685367,0.0027282054258578,0.0009290397624575,0.0006420772748411,0.0025722129078483602
LINC00521,0.0020871476115329,0.0019838163299027,0.0018386949787893,0.0017750194226488,0.0022863163558775,0.0032489063135856,0.0020894496896607,0.0017337201994439,0.0032888776004736,0.0036817647602793,0.001627613147384,0.00256413264095783
NIPBL,0.0042617529047962,0.0013929022645844,0.0003241769264714,0.0045442622762678,0.0025223892398539,0.0027042707161466,0.0007147240849726,0.0028123876733654,0.0014471199772348,0.0011901362664129,0.0033278951307368,0.00252420174608428
PDS5B,0.0026645466627078,0.0035898247088975,0.0017210684030362,0.0011318433669276,0.0018424867640924,0.0023472951268087,0.0028846820301952,0.0007786988530078,0.0021723011365602,0.0032125775774962,0.0026855593017879,0.0025030883931517504
PCDH9,0.0002907183295402,0.0016998141790346,0.0026194324918824,0.001187045087112,0.0024757613313935,0.0045591378561548,0.0053027549390678,0.0013376273467629,0.0023565979809186,0.0028964204959348,0.0,0.00247253100378016
LMAN1,0.0012707906199605,0.0008271648426776,0.0031970168838947,0.0053714697791312,0.0039800145499429,0.0009044997249755,0.0008459395651842,0.0,0.0017082890032271,0.0020169209791681,0.0042498726057938,0.0024371978553955594
