Seperator Type,Three-Fold Run,TP,FP,FN,TN,Accuracy,Sensitivity,Specificity,Precision,Miss Rate,False discovery rate,False omission rate,ROC_AUC,PR Logistic,Included Muts
Chi>3.84:Uterine,7,4,0,2,17,0.9130434782608695,0.6666666666666666,1.0,1.0,0.3333333333333333,0.0,0.10526315789473684,0.8235294117647057,0.9071557971014493,99
Chi>3.84:Colrec,7,24,20,86,230,0.7055555555555556,0.21818181818181817,0.92,0.5454545454545454,0.7818181818181819,0.45454545454545453,0.2721518987341772,0.5678909090909091,0.46657640778589504,99
Chi>3.84:Uterine,8,4,2,5,12,0.6956521739130435,0.4444444444444444,0.8571428571428571,0.6666666666666666,0.5555555555555556,0.3333333333333333,0.29411764705882354,0.6428571428571429,0.636121044816697,99
Chi>3.84:Colrec,8,22,15,88,235,0.7138888888888889,0.2,0.94,0.5945945945945946,0.8,0.40540540540540543,0.2724458204334365,0.546690909090909,0.4679620311599887,99
Chi>3.84:Uterine,9,5,0,7,11,0.6956521739130435,0.4166666666666667,1.0,1.0,0.5833333333333334,0.0,0.3888888888888889,0.75,0.8147307050839661,99
Chi>3.84:Colrec,9,17,11,93,239,0.7111111111111111,0.15454545454545454,0.956,0.6071428571428571,0.8454545454545455,0.39285714285714285,0.28012048192771083,0.5566000000000001,0.4711282230425351,99
Chi>3.84:Uterine,10,2,0,8,13,0.6521739130434783,0.2,1.0,1.0,0.8,0.0,0.38095238095238093,0.6,0.7079347826086956,99
Chi>3.84:Colrec,10,18,15,92,235,0.7027777777777777,0.16363636363636364,0.94,0.5454545454545454,0.8363636363636363,0.45454545454545453,0.28134556574923547,0.560309090909091,0.4647171627007341,99
Chi>7.68:Uterine,0,5,1,5,12,0.7391304347826086,0.5,0.9230769230769231,0.8333333333333334,0.5,0.16666666666666666,0.29411764705882354,0.7115384615384616,0.8166525503482025,31
Chi>7.68:Colrec,0,23,18,87,232,0.7083333333333334,0.20909090909090908,0.928,0.5609756097560976,0.7909090909090909,0.43902439024390244,0.2727272727272727,0.5861818181818181,0.4973830051732801,31
Chi>7.68:Uterine,1,10,1,1,11,0.9130434782608695,0.9090909090909091,0.9166666666666666,0.9090909090909091,0.09090909090909091,0.09090909090909091,0.08333333333333333,0.9128787878787878,0.9012232716778172,31
Chi>7.68:Colrec,1,27,19,83,231,0.7166666666666667,0.24545454545454545,0.924,0.5869565217391305,0.7545454545454545,0.41304347826086957,0.2643312101910828,0.5984363636363637,0.49311689230378464,31
Chi>7.68:Uterine,2,5,1,5,12,0.7391304347826086,0.5,0.9230769230769231,0.8333333333333334,0.5,0.16666666666666666,0.29411764705882354,0.7115384615384616,0.824575569358178,31
Chi>7.68:Colrec,2,24,19,86,231,0.7083333333333334,0.21818181818181817,0.924,0.5581395348837209,0.7818181818181819,0.4418604651162791,0.27129337539432175,0.5580000000000002,0.49729842607019903,31
Chi>7.68:Uterine,3,7,0,3,13,0.8695652173913043,0.7,1.0,1.0,0.3,0.0,0.1875,0.85,0.9249999999999999,31
Chi>7.68:Colrec,3,25,18,85,232,0.7138888888888889,0.22727272727272727,0.928,0.5813953488372093,0.7727272727272727,0.4186046511627907,0.26813880126182965,0.5945272727272728,0.49816829941615437,31
Chi>7.68:Uterine,4,6,0,5,12,0.782608695652174,0.5454545454545454,1.0,1.0,0.45454545454545453,0.0,0.29411764705882354,0.7727272727272727,0.9051383399209486,31
Chi>7.68:Colrec,4,29,20,81,230,0.7194444444444444,0.2636363636363636,0.92,0.5918367346938775,0.7363636363636363,0.40816326530612246,0.2604501607717042,0.5934,0.5042097849869106,31
Chi>7.68:Uterine,5,7,0,5,11,0.782608695652174,0.5833333333333334,1.0,1.0,0.4166666666666667,0.0,0.3125,0.8106060606060607,0.9008868446368448,31
Chi>7.68:Colrec,5,22,15,88,235,0.7138888888888889,0.2,0.94,0.5945945945945946,0.8,0.40540540540540543,0.2724458204334365,0.5609090909090909,0.4964670618087756,31
Chi>7.68:Uterine,6,3,1,4,15,0.782608695652174,0.42857142857142855,0.9375,0.75,0.5714285714285714,0.25,0.21052631578947367,0.6294642857142857,0.8080745341614906,31
Chi>7.68:Colrec,6,29,19,81,231,0.7222222222222222,0.2636363636363636,0.924,0.6041666666666666,0.7363636363636363,0.3958333333333333,0.25961538461538464,0.5929636363636365,0.4992574615796974,31
Chi>7.68:Uterine,7,9,1,1,12,0.9130434782608695,0.9,0.9230769230769231,0.9,0.1,0.1,0.07692307692307693,0.9,0.8756637806637806,31
Chi>7.68:Colrec,7,28,18,82,232,0.7222222222222222,0.2545454545454545,0.928,0.6086956521739131,0.7454545454545455,0.391304347826087,0.2611464968152866,0.5866727272727272,0.49291496747173685,31
Chi>7.68:Uterine,8,6,0,6,11,0.7391304347826086,0.5,1.0,1.0,0.5,0.0,0.35294117647058826,0.75,0.9053030303030303,31
Chi>7.68:Colrec,8,26,17,84,233,0.7194444444444444,0.23636363636363636,0.932,0.6046511627906976,0.7636363636363637,0.3953488372093023,0.26498422712933756,0.5879090909090909,0.49865011570858875,31
Chi>7.68:Uterine,9,7,1,5,10,0.7391304347826086,0.5833333333333334,0.9090909090909091,0.875,0.4166666666666667,0.125,0.3333333333333333,0.8409090909090909,0.930121151996152,31
Chi>7.68:Colrec,9,26,16,84,234,0.7222222222222222,0.23636363636363636,0.936,0.6190476190476191,0.7636363636363637,0.38095238095238093,0.2641509433962264,0.6092909090909091,0.4986813584017707,31
Chi>7.68:Uterine,10,8,2,3,10,0.782608695652174,0.7272727272727273,0.8333333333333334,0.8,0.2727272727272727,0.2,0.23076923076923078,0.7878787878787878,0.8646041156910722,31
Chi>7.68:Colrec,10,29,16,81,234,0.7305555555555555,0.2636363636363636,0.936,0.6444444444444445,0.7363636363636363,0.35555555555555557,0.2571428571428571,0.5898727272727273,0.49797785684820534,31
Chi>15.36:Uterine,0,8,0,3,12,0.8695652173913043,0.7272727272727273,1.0,1.0,0.2727272727272727,0.0,0.2,0.9090909090909092,0.9545454545454546,25
Chi>15.36:Colrec,0,24,15,86,235,0.7194444444444444,0.21818181818181817,0.94,0.6153846153846154,0.7818181818181819,0.38461538461538464,0.26791277258566976,0.5908363636363636,0.5010869795844425,25
Chi>15.36:Uterine,1,2,2,1,18,0.8695652173913043,0.6666666666666666,0.9,0.5,0.3333333333333333,0.5,0.05263157894736842,0.7666666666666667,0.3838383838383838,25
Chi>15.36:Colrec,1,27,19,83,231,0.7166666666666667,0.24545454545454545,0.924,0.5869565217391305,0.7545454545454545,0.41304347826086957,0.2643312101910828,0.5702545454545455,0.5009381162955804,25
Chi>15.36:Uterine,2,4,2,6,11,0.6521739130434783,0.4,0.8461538461538461,0.6666666666666666,0.6,0.3333333333333333,0.35294117647058826,0.6230769230769231,0.7513744588744589,25
